family,regime,method,seeds,n_total,accuracy,accuracy_se,nonabstain_accuracy,nonabstain_accuracy_se,balanced_accuracy,balanced_accuracy_se,unsafe_false_positive_rate,unsafe_false_positive_rate_se,avoidable_false_negative_rate,avoidable_false_negative_rate_se,abstention_rate,abstention_rate_se,precision,precision_se,recall,recall_se,f1,f1_se,mean_test_cost,mean_test_cost_se,mean_tests_used,mean_tests_used_se,mean_total_cost,mean_total_cost_se,stale_unsafe_rate,stale_unsafe_rate_se,dominated_rate,dominated_rate_se
C_selector_ablation,adversarial_counterfeit,cheapest_test_selector,12,28800,0.8914930555555556,0.001099359812050815,0.8914930555555556,0.001099359812050815,0.9215265059699751,0.0013342404655871645,0.10361111111111111,0.0011004061335753842,0.004895833333333334,0.000299607803400689,0.0,0.0,0.5452257884959718,0.006115060486399265,0.9620235877277505,0.002409353518848594,0.6957905767374346,0.00521684589228455,0.01279999999999993,0.0,0.155,0.0,0.5305930555555539,0.005479822744963378,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,eager_eatl,12,28800,0.9587847222222222,0.0007953104827859197,0.9587847222222222,0.0007953104827859197,0.9587778830061132,0.0015347576106812739,0.035902777777777777,0.0006683874047162986,0.0053125,0.0003368071826473247,0.0,0.0,0.7749939090649047,0.005257151778365372,0.9587802409634268,0.00281180336621915,0.8570541332688076,0.003790682345765108,0.10200000000000006,0.0,1.0,0.0,0.2592013888888877,0.003380295109403371,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,random_test_control,12,28800,0.5000347222222222,0.003229709686068557,0.5000347222222222,0.003229709686068557,0.49444087542629833,0.0050835942662927165,0.4335763888888889,0.0028191948625662776,0.06638888888888889,0.0017627999104067916,0.0,0.0,0.12662230059243856,0.0024246885970735325,0.4868151754890512,0.008967717937880112,0.20087848587504417,0.0035902996895304834,0.06630000000000003,0.0,1.0,0.0,2.257440277777777,0.014069196248321642,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,risk_aware_eatl,12,28800,0.9687152777777778,0.0011967380931901868,0.9687152777777778,0.0011967380931901868,0.9640893598718348,0.0018312485038778576,0.025833333333333333,0.0010855649121315493,0.005451388888888889,0.0004335540343827023,0.0,0.0,0.8272708374040179,0.007070837117923404,0.9578369439925591,0.003279192761742627,0.8875975304111012,0.0045145553159396876,0.07776736111111122,9.202585923661815e-05,0.7682638888888889,0.0009468644722683401,0.19076302083333013,0.005455465095101312,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,risk_no_abstention,12,28800,0.9691319444444445,0.0009094908719630222,0.9691319444444445,0.0009094908719630222,0.9659864112159269,0.001644912620356815,0.025972222222222223,0.0009279229306400568,0.004895833333333334,0.00040749049791652316,0.0,0.0,0.8273837465111225,0.00490873947407811,0.9618080956426676,0.003484500380146203,0.8894294873332456,0.0032374394831722222,0.07776736111111122,9.202585923661815e-05,0.7682638888888889,0.0009468644722683401,0.19112413194444142,0.0046064399875582265,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,risk_no_failure_harm,12,28800,0.9686111111111111,0.0007595722849845937,0.9686111111111111,0.0007595722849845937,0.9658526229167163,0.0012336146527347804,0.026493055555555554,0.0009723913092501777,0.004895833333333334,0.0004009832454496238,0.0,0.0,0.824436381673979,0.005628765735091746,0.962128101968051,0.003065964460100908,0.8877831146229195,0.0028278489718638598,0.07776736111111122,9.202585923661815e-05,0.7682638888888889,0.0009468644722683401,0.193728298611108,0.004716440066853443,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,risk_no_test_harm,12,28800,0.9657638888888889,0.0007552310094703126,0.9657638888888889,0.0007552310094703126,0.9585984519922679,0.0011351536841695004,0.02763888888888889,0.0007277372955045235,0.006597222222222222,0.0002983246805735015,0.0,0.0,0.8159386945785445,0.004761041362097414,0.9489366701768795,0.0021754948458941412,0.8773355103974163,0.002914298522565236,0.07776736111111122,9.202585923661815e-05,0.7682638888888889,0.0009468644722683401,0.20047829861110772,0.003606440060985227,0.0,0.0,0.0,0.0
C_selector_ablation,label_preserving_flips,cheapest_test_selector,12,28800,0.9047916666666667,0.0008846271732714536,0.9047916666666667,0.0008846271732714536,0.9335945537968757,0.0013610456692440738,0.09149305555555555,0.000851225741120227,0.003715277777777778,0.000374994154462483,0.0,0.0,0.6001057068863787,0.004753643413902262,0.9737009207597809,0.0026077657192195925,0.7424320773699652,0.0037456221982807175,0.01279999999999993,0.0,0.155,0.0,0.4692944444444425,0.004232887082447389,0.0,0.0,0.0,0.0
C_selector_ablation,label_preserving_flips,eager_eatl,12,28800,0.9743055555555555,0.0008147119808081174,0.9743055555555555,0.0008147119808081174,0.972721384789118,0.0011327514976231035,0.021527777777777778,0.0009654344578894824,0.004166666666666667,0.0003662704470798053,0.0,0.0,0.8641400034381985,0.006012029772040043,0.97049495283257,0.002611169151848252,0.9140576633236172,0.0030811999558916317,0.10200000000000006,0.0,1.0,0.0,0.18663888888888577,0.0047055819409417225,0.0,0.0,0.0,0.0
C_selector_ablation,label_preserving_flips,random_test_control,12,28800,0.49822916666666667,0.0017491618062405701,0.49822916666666667,0.0017491618062405701,0.5026765431570911,0.002531311376976477,0.4325,0.0015924115079885652,0.06927083333333334,0.0008720865999880908,0.0,0.0,0.14241113816578918,0.0021946535970908307,0.5089249642467335,0.0048579732043417725,0.22250130247051508,0.003027326153400497,0.06630000000000003,0.0,1.0,0.0,2.2537875,0.007934603053100116,0.0,0.0,0.0,0.0
C_selector_ablation,label_preserving_flips,risk_aware_eatl,12,28800,0.9827083333333333,0.0005141618166855375,0.9827083333333333,0.0005141618166855375,0.978406578766147,0.0015037426064552816,0.013402777777777777,0.0006193629062610033,0.0038888888888888888,0.00046537670439348775,0.0,0.0,0.9110458255509277,0.0038678409385755315,0.9724153032856825,0.0033469250438406535,0.9406212105951771,0.0019890064174009616,0.07011909722222219,0.00011218912614220521,0.6986111111111111,0.0009829851577854557,0.12193654513888771,0.0029702972262297994,0.0,0.0,0.0,0.0
C_selector_ablation,label_preserving_flips,risk_no_abstention,12,28800,0.9826388888888888,0.0005263803935776718,0.9826388888888888,0.0005263803935776718,0.9801753971838212,0.0012999330338601617,0.0140625,0.00048419083199138725,0.003298611111111111,0.00039547875311306025,0.0,0.0,0.90729349194409,0.003367420141909573,0.9767191241594111,0.002676577091256909,0.9406609580432372,0.001958756221518917,0.07011909722222219,0.00011218912614220521,0.6986111111111111,0.0009829851577854557,0.12488098958333199,0.0023322377059868914,0.0,0.0,0.0,0.0
C_selector_ablation,label_preserving_flips,risk_no_failure_harm,12,28800,0.98125,0.0007106690545187017,0.98125,0.0007106690545187017,0.9778161246108467,0.0008843417568115942,0.014930555555555556,0.0006762126945756603,0.0038194444444444443,0.00023964965777906953,0.0,0.0,0.9019344742281169,0.004251357511398745,0.9730138755650987,0.0015635617851157896,0.9360614564461713,0.0023542689722796167,0.07011909722222219,0.00011218912614220521,0.6986111111111111,0.0009829851577854557,0.1295337673611097,0.003401521352166458,0.0,0.0,0.0,0.0
C_selector_ablation,label_preserving_flips,risk_no_test_harm,12,28800,0.9815972222222222,0.0010707227045266133,0.9815972222222222,0.0010707227045266133,0.9761764125390812,0.0015642845117260246,0.013958333333333333,0.0010056919238967995,0.0044444444444444444,0.0004270589526587819,0.0,0.0,0.9076674604059094,0.006015534709586209,0.9686044731288943,0.0029540931182208043,0.9370031054683845,0.0034410015084216116,0.07011909722222219,0.00011218912614220521,0.6986111111111111,0.0009829851577854557,0.12504765624999875,0.005042428548165393,0.0,0.0,0.0,0.0
C_selector_ablation,mixed,cheapest_test_selector,12,28800,0.8687847222222222,0.0023139176502147397,0.8687847222222222,0.0023139176502147397,0.8365613746156983,0.0034573736194565097,0.0709375,0.0011775343843943478,0.06027777777777778,0.002130361461139077,0.0,0.0,0.7381289527230438,0.005128312509219163,0.7690094477254854,0.006345833389892709,0.7530430248312319,0.004310138297186632,0.01279999999999993,0.0,0.155,0.0,0.40045416666666533,0.0058809932984084864,0.0,0.0,0.0,0.0
C_selector_ablation,mixed,eager_eatl,12,28800,0.9750694444444444,0.0011682363778653315,0.9750694444444444,0.0011682363778653315,0.9757659986975723,0.0011435164408774164,0.018993055555555555,0.001008249763490179,0.0059375,0.0003976896927892924,0.0,0.0,0.9305093766642826,0.0036917119374402954,0.9772081031708975,0.0015128955077320376,0.9532482092317771,0.002235525844154539,0.10200000000000006,0.0,1.0,0.0,0.17502777777777484,0.00510306582989052,0.0,0.0,0.0,0.0
C_selector_ablation,mixed,random_test_control,12,28800,0.5028125,0.002486350046359181,0.5028125,0.002486350046359181,0.5039154829729134,0.002369284332232095,0.36864583333333334,0.003213242751065149,0.12854166666666667,0.0016043429327270546,0.0,0.0,0.26353600424080675,0.004341010502500104,0.5062383335275324,0.003635595660178265,0.34645558989273245,0.00432380998445988,0.06630000000000003,0.0,1.0,0.0,1.9700791666666706,0.015456361417558646,0.0,0.0,0.0,0.0
C_selector_ablation,mixed,risk_aware_eatl,12,28800,0.9845486111111111,0.0006617128394358813,0.9845486111111111,0.0006617128394358813,0.9813671500030604,0.0009173068699192193,0.008854166666666666,0.0005526875148374886,0.006597222222222222,0.0005072945726000329,0.0,0.0,0.9663351262478664,0.001964581472282427,0.9747143431544069,0.0018653147373828259,0.9704799918194871,0.0011479992101320457,0.057973611111110844,0.0002135448745345019,0.5857986111111111,0.0020051348837612673,0.09170937499999969,0.002747591780256883,0.0,0.0,0.0,0.0
C_selector_ablation,mixed,risk_no_abstention,12,28800,0.9850694444444444,0.0006781549083253387,0.9850694444444444,0.0006781549083253387,0.9809299171336099,0.0010143264849410184,0.0077083333333333335,0.00045441391194262897,0.007222222222222222,0.0005531830654748666,0.0,0.0,0.9705121425659335,0.0016171921481037323,0.9722930987986159,0.002021280592262377,0.9713804881560201,0.001212526947927831,0.057949652777777506,0.0002352221409223822,0.5853472222222222,0.002158269307319664,0.08633723958333309,0.00236017151208314,0.0,0.0,0.0,0.0
C_selector_ablation,mixed,risk_no_failure_harm,12,28800,0.9853125,0.0006669921080659204,0.9853125,0.0006669921080659204,0.9809688227156792,0.0010003165996877352,0.007395833333333333,0.0005597811207951311,0.007291666666666667,0.0005038258510790094,0.0,0.0,0.9715216510112817,0.0022634343185074456,0.971928148224601,0.0019919128264417815,0.971696976178818,0.001446126689645012,0.05777847222222195,0.00019827077129875792,0.5837847222222222,0.0018417066113101917,0.08468802083333309,0.002711875877652136,0.0,0.0,0.0,0.0
C_selector_ablation,mixed,risk_no_test_harm,12,28800,0.9850694444444444,0.000976945596855,0.9850694444444444,0.000976945596855,0.9808881230865858,0.0013285350806003613,0.007638888888888889,0.0005387287588808883,0.007291666666666667,0.000625,0.0,0.0,0.9707530778813706,0.0020805307913207855,0.97211459390451,0.0022554283723329955,0.9714174087986689,0.001820445266249395,0.05779131944444417,0.0002150889883749863,0.5839236111111111,0.0019539753339743084,0.08591293402777753,0.0029581499452399243,0.0,0.0,0.0,0.0
